Review,Label
"Chefs Cuisine Dhanmondi's Special Burger,
""Two In One""
Offer Price: 199tk
Offer validity: 8 April to 13 April 2018
বার্গারের বাজারে বর্তমানে শেফ'স কুজিন এক পছন্দের বার্গার শপ। তাদের বার্গার এক একটা একটার চেয়ে বস। ব্যাক্তিগতভাবে তাদের বার্গারের অনেক বড়সড় ফ্যান আমি।
এবং তারা তাদের টেস্ট বজায় রেখে প্রায় অনেকদিন পরেই এক ইউনিক বার্গার নিয়ে হাজির হলো 😍 এক বার্গারে ২ টা লেয়ার। উপরে বিফ প্যাটি উইথ চিজ, আর নিচে চিকেনের সাথে মায়ো সস ❤
তাদের বার্গারের নতুন করে সুনাম করার কিছু নেই। যারা খেয়েছেন তারা জানেনইই, আর যারা খাননি তাদের জন্য অবশ্যই বার্গারের জন্য শেফ'স কুজিন আমি রিকমেন্ড করবো।
Place : Chefs Cuisine Dhanmondi
Price :  199/- Only
Rating : ★★★★ (Out of 5★)
#TheFoodeinberg 🔥",0
"শ্যামলী তে যাওয়া হলো আমার ফ্রেন্ড এর সাথে দেখা করতে 
অনেক দিন পর ফ্রেন্ড এর সাথে দেখা হয়ে ভালোই লাগলো 😁😁😁
বন্ধু আমার কাছে বায়না করলো দই ফুসকা খাবে😇😇😇
কিন্তু শ্যামলী স্কয়ারের কোথাও দই ফুসকা নেই🤔🤔🤔
হঠাত চোখে পড়লো সিনেমা হল কাউন্টার এর পাশে সুপ্রিম বাইট 😉😉😉
তাদের মেনু দেখে তো আমি অবাক 🤔🤔🤔
এত রকমের আইটেম দেখে আমি ত অবাক যে কোনটা ছেরে কোনটা খাব  😋😋😋
কিন্তু বন্ধুর বায়না তো দই ফুসকা তাই নিয়ে নিলাম দই ফুসকা 😍😍😍
 যদিও তাদের এটা নতুন আইটেম কিন্তু টেস্ট টা  ছিলো অসাধারণ 
আইটেম ঃ দই ফুসকা 
প্রাইজঃ ৮০ টাকা মাএ
টেস্ট ঃ ১০/১০
সারভিসঃ ৯.৫/১০
প্লেসঃ সুপ্রিম বাইট শ্যামলী সিনেমা হল কাউন্টার এর পাশে (গ্রাউন্ড  ফ্লোর)",0
"শ্রীকৃষ্ণ ভোজনালয় || সম্পূর্ণ নিরামিষ হোটেল || বরিশাল || 
ভিডিও লিংকঃ https://youtu.be/R8whds3hi5M
বরিশালের একমাত্র সম্পূর্ণ নিরামিষ হোটেল শ্রীকৃষ্ণ ভোজনালয়। তাই ভেবে দেখলাম একবার ঢু মেরে আসা যায়। যেই ভাবা, সেই কাজ। দুপুরের খাবার খেতে ঢুকলাম শ্রীকৃষ্ণ ভোজনালয়ে। এতো নিরামিষ পদ বরিশালের আর কোনো রেস্তোরায় পাবেন না এটুকু বলতে পারি। যদিও আমি নিরামিষভোজী না, তাও বেশীর ভাগ পদই অনেক মজার ছিল। বিশেষ করে যদি বলি তাহলে বলবো, কলা মোচা বড়া রসা টা অনেক জোস ছিল। সময় করে একবার ঢু মেরে যেতে পারেন। 
এখানে বিভিন্ন পদের নিরামিষ পাওয়া যায়। আমরা দুপুরের আইটেম যেগুলো খেয়েছি তার নাম ও দাম নিচে দিয়ে দিলামঃ
►প্রাইসঃ
১। ছানার রসা - ৩৫৳
২। কাশমিরী পনির ( ধোকা ) - ৩০৳
৩। কলা মোচা বড়া রসা - ৩০৳
৪। সয়াবিন রসা - ২৫৳
৫। পটল রসা - ২৫৳
৬। শষা তরকারী - ২৫৳
৭। ঢেড়শ শরিষা ভাপা - ২০৳
৮। পাতাকপি ভাজি - ১৫৳
৯। আম টক ডাল -১০৳
১০। পটল ভর্তা - ৫৳
১১। সবজি বড়া - ৫৳
১২। পায়েশ - ২০৳
১৩। আম চাটনি - ১৫৳
১৪। পাঁচ তরকারী -২০৳
১৫। ভাত - ১০৳
►রেটিংঃ
এখানে রেটিং দেওয়ার কিছুই নেই, নিরামিষভোজীদের জন্য সেরা খাবার। 
এছাড়াও তাদের পরিবেশ ও ব্যবহার দুইটাই আমাদের কাছে ভালো লেগেছে। 🙂
►Address: হোটেল নক্ষত্র প্যালেস এর ২য় তলা, কাটপট্টি রোড, বরিশাল
►Google Location Map: https://bit.ly/2Wau1PI
=======================================================
New videos are posted every week, so make sure to subscribe, so that you don't miss a single video.
► Subscribe to Our Channel: https://bit.ly/2IvCJoe
Follow Deshi Foodies on socials:
► Instagram: www.instagram.com/deshi_foodies
► Facebook: www.facebook.com/deshifoodies3
We appreciate your visit to our channel. Thank you 🙂
#DeshiFoodies #banglafoodvlog #barisalfood",0
"সকাল বেলা বুফে ব্রেকফাস্ট তাও বাজেটের মধ্যে, কোথায় খেলাম কত রকমের আইটেম ছিল, মানের সাথে স্বাদ কেমন ছিল জানতে ভিডিও টি প্রথম থেকে শেষ পর্যন্ত দেখুন..
https://fb.watch/9a7vXSL2ho/",0
"সকাল সকাল বাসা থেকে বের হয়েছিলাম,কারণ আমার  জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে ইএমবি'এর ভর্তি পরিক্ষা ছিলো, আমি সাধারণত যেকোনো পরিক্ষা দিতে যাওয়ার আগে পানি ছাড়া অন্য কিছুই খেতে পারিনা টেনশনে। কিন্তু এত টেনশন করে লাভ কি হলো! ' কে হবে মাসুদ রানা'  রিয়ালিটি শো এর বিচারকদের মত আমার পরিক্ষার প্রশ্ন😦
প্রশ্ন দেখে কলিজা নাই জবান বন্ধ হয়ে গেছে কোন রকম এক ঘন্টা কাটিয়ে মিরপুরের বাস ধরলাম, বাসে একটা মেয়ের সাথে পরিচয় হলো কথা বলে বুঝলাম দু'জনের সেম অবস্থা।  সাভার থেকে মিরপুর আসা পর্যন্ত এর ফাঁকে দু'জন ভালোই গভীরে ঢুকে গেছি, আপনি থেকে তুমিতে আসলাম। 
মিরপুর সনিতে নামার পরে মেয়েটা আমাকে বললো খিদে লাগছে চলো কোথাও বসি বললাম লাস্ট দুই বছর ধরে আমি  রেস্টুরেন্টের কোন খাবারই খাইনা..  মেয়েটা অবাক হয়ে বললো এটা কোন কথা! রেস্টুরেন্টে দুই বছর ধরে যাও না! মেয়েটা সঙ্গে সঙ্গে বললো চলো এক্ষুণি একটা রেস্টুরেন্টে বসবো তখন আমি দু-হাত জোড় করে বললাম মাই ডিয়ার মাপ চাই,  আমি রেস্টুরেন্টের খাবার এভয়েড করে চলি। 
মেয়েটা কোন কথাই শুনলোনা আমার হাতটা ধরে টানতে টানতে সোজা হাঁটা ধরলো বললো খারাপ পরিক্ষা দিছি সেলিব্রেট করতে হবে না!.. চল তো..  এই বলে ঈদগাহ মাঠের পাশ ধরে হাঁটা শুরু করলো.. যাইহোক এই প্রথমবার কোন একটা মেয়ে আমার হাত ধরলো। তারপর মেয়েটা বললো কি খাবা!  আমি বললাম প্রায় দুপুর তো pizza 'ই ভালো হয়। হঠাৎই চোখে পড়লো #Pizza_Club  মেয়েটা বললো চলো তো দেখি... প্রথমত ঢুকেই অবাক ডেকোরেশন দেখে অনেক খোলা মেলা জায়গা তারপর একটু এগিয়ে দেখি দোলনা..  সেই ছোট বেলা মনে পড়ে গেল..  দোলনা দেখে মেয়েটার লাফালাফি শুরু হয়ে গেল ""আমি দোলনায় বসে ছবি তুলবো, আমি দোলনায় বসে ছবি তুলবো"" মেয়েটা বায়না দেখে আমার একটু লজ্জাই লাগছিলো হঠাৎ ওখানকার একটা ভাইয়া বিষয়টা লক্ষ করলো খুব বিনয়ের সাথে বললো ভাইয়া যদি কিছু বলেন আমি আপনাদের হেল্প করতে পারি তারপর খুব ফিসফিসিয়ে বললাম ভাইয়া দোলনায় বসে ছবি তোলা যায়?  ভাইয়াটি হেসে ওঠে বললো অবশ্যই.. আপুকে বসতে বলুন আমি ছবি তুলে দিচ্ছি।( পাইরেসি জনিত কারণে মেয়েটির ছবি পোস্টে  দেওয়া গেল না)   যাক বাবা আমি তো ভাবছিলাম শুধু সাজানোর জন্য দেওয়া মনে মনে নিজের মান ইজ্জতটাই খোয়াচ্ছিলাম মনে হচ্ছিলো। 
যাইহোক পরিবেশটা তো সুন্দরই লাগলো খাবারটা কেমন হয় সেটাই দেখার বিষয় একটু ঘুরঘুর করতে করতে আমাদের #Sausage_feast Pizza রেডি... তখনও আমি মুখ ঘুরিয়ে আমার হাতের ডানের ঈদগাহ মাঠের ভিউটার দিকে  তাকিয়ে ছিলাম এর ফাঁকে বললাম Pizzar কালারটা তো জোশ! খেয়ে নাও.. মেয়েটা তখন বললো আরে একটু মুখে নাও পরিক্ষা তো আমারো খারাপ হয়েছে তখন একটু হেসে বললাম ঐটা ব্যাপার না আমি আসলে এসব খাইনা। তারপর মেয়েটা বায়না ধরলো তুমি না খেলে আমি খাবো না।  তারপর আর কি আর করার চঞ্চল মেয়েটির দিকে তাকিয়ে একটু মুখে নিলাম তারপর মেয়েটা তাকিয়ে তাকিয়ে আমার খাওয়াই দেখলো বেশিরভাগটা আমিই খেলাম..  এরপর মেয়েটির কি হাসা! এতক্ষণ খাবেনা খাবেনা এখন কোই গেল সব? তখন মেয়েটিকে বললাম কোন কিছুর যখন স্বাদ পাই তখন আমি ওটা প্রচুর খাই খাওয়ার সময় আর হুঁশ থাকেনা... এরপর থেকে মেয়েটির হাসা থামছেই না.. আল্লাহই জানে এই হাসাহাসি কতদিন চলবে.. তবে পুরো ক্রেডিটটা #Pizza_Club কে দিতেই হয় অসাধারণ পরিবেশ অসাধারণ খাবারের মান। 
ধন্যবাদ  #Pizza_Club কে  রেস্টুরেন্ট গুলোর প্রতি ভ্রান্ত ধারণা ভুলিয়ে দিয়ে আবারো রেস্টুরেন্টমুখী করার জন্যে... 😍😍
সবার মত আমি সবকিছু আলাদা রেটিং করতে পারবো না কারণ আমার কাছে সব কিছুই দশে দশ লাগলো 😍.. 
তবে লোকেশন খুঁজতে হয়তো সবার একটু কষ্ট হতে পারে মিরপুরের ফ্রন্টে হলে আরেকটু ভালো হতো.. 
তাছাড়া আমি দশে দশ..😍😍😍😍
Food name: #Sausage_Feast Pizza
Price : 395
Size: Medium",0
"সকালে ফেসবুকে ঢুকেই দেখলাম মিরপুরের গর্ব RoadSide Kitchen নাকি এখন ভিটামিন প্লেটার সার্ভ করতেছে,  পরে বুঝলাম #সিম্ফুনি ফোনে ভিটামিন কম অনেক।।
কয়েকটা বান্ধবী (জাস্ট ফ্রেন্ড) যাদের ভিটামিন কম থাকায় ব্রেক-আপ এর আফটার শক এ আছে ওদের নিয়া গেলাম ভিটামিন প্লেটার গুলা খাওয়াতে।।  যাতে ভিটামিন শরীরে ভরপুর থাকে 😜",0
"#refreshingdrinks
#deliciousfood
Grab A Cuppa
বৈশাখের dress এখনি না বানালে সময় মত পাওয়া যাবে? Class শেষ করেই চলে গেলাম Uttara HM Plaza-র underground market-এ। ব্যাপক দরদাম করে পছন্দের কাপড় কিনতে কিনতে প্রায় সন্ধ্যা। ঢুকলাম recent times-এর প্রিয় food store Grab A Cuppa-তে। 
ভিতরে actually এদের একটা cafe cafe ভাব আছে strong aroma of coffee...
পছন্দের corner-এর sofa-টাও পেয়ে গেলাম। বসে নতুন কিছু try করার জন্যে menu ঘাটলাম। পেয়ে গেলাম Peri Peri Chicken platter... 
Nandoo's আমার প্রিয় একটা জায়গা। জানি না এদেরটা কেমন হবে! Black Grape Juice আছে দেখলাম। সেদিন গরম ছিল ভালই। Why not give it a try as well...!
Almost ১০মি. পর খাবারটা আসলো। Nice  presentation...! 👌 
সাথে juice-টার colour-টা সুন্দর ছিল। Actually আমি এই colour-এর একটা শাড়ী মনে মনে ঠিক করেছি নেব 😅
Food taste বেশ ভাল। Nandoos কিন্তু tough competition-এ পরতো Uttara-য়ে এমন Peri Peri Chicken platter করলে। আর grape juice-টা এতো refreshing যে shopping-এর ক্লান্তি যেন নিমিষেই উধাও...!
Thanks to the cafe for another wonderful meal...! 😌
🍗🍛Peri Peri Chicken Platter- (সঠিক মনে পরছে না) 350Tk+vat.....  8/10
🍇🍹Grape Juice - 150TK+vat...... 10/10 — at Grab a Cuppa.",0
Worst food ever... 😖 Paid review 👎👎,0
"Worst place. Choto picchi jaiga. Service kharap ar kharap. Choto choto table. Baler jaiga. 15% vat ata kaw bolay na kn?? Washroom ar obosta najay hal.
#Bal_Town",0
"Prettiest restaurant with the most affordable price in Mohammadpur!
.
Presenting to you, Cheez & Beanz, a cozy place with a European vibe. I tried the following items which were highly upto the mark!
.
✓ SIZZLING BEEF
💸: 590BDT+ (Medium)
Rate: 7.5/10
With a medium thick crust and a generous coating of molten cheese and pizza sauce, this pizza had a spicy flavour due to the presence of sizzled beef as toppings. Along with it, pickled jalapeno and olives were also in the pizza, bringing out a flavourful sour taste from the pizza.
.
✓ JAMAICAN BBQ
💸: 299BDT+
Rate: 8/10
I have always been a huge fan of their set meals. The rice was highly flavorsome, with a beautiful poached egg on top and a ¼th of chicken grilled with it. The chicken was tender, with crispy skin coated in BBQ sauce. The sauteed vegetables tasted amazing with the entire platter as well.
.
✓ CHICKEN DUMPLINGS (steamed)
💸: 220BDT+
Rate: 7/10
Thin dumpling sheets with delicious fillings inside it were steamed and served with a tangy sauce. The taste was amazing and I loved the texture of the wrapping.
.
So visit this restaurant and enjoy the day with your loved ones at Cheez & Beanz today!",0
"সবটুকুই ভালোবাসা শুধু তোমাকে ঘিরে 
তাই তোমাতে ফিরে আসি বারে বারে।
আবারো গার্লিকের দূর্দান্ত স্বাদ নিয়ে নিলাম #Chicken_Chilli_Gourmet
বার্গার হজম করে।
#Burger_Price_320_tk
ও বার্গার কেনো তুমি এতো রসালো???? 
কেনো তুমি এতো সুস্বাদু????? 
উত্তর একটাই তুমি আমার চিরো চেনা ক্যাফে লগিন বার্গার।",0
"Green House রেস্টুরেন্টে এখনও কে কে যান নি??? 
এত সুন্দর পরিবেশ #new_market এর মত একটা জায়গায় আসলেই তাক লাগানোর মত। 
এত বড় জায়গা নিয়ে রেস্টুরেন্ট যে আপনি তার সৌন্দর্যে হারিয়ে যেতে বাধ্য। 
মেনশন দিয়ে যান আপনার পার্টনারকে যাকে নিয়ে এখানে যেতে চান😍😍😍",0
"সবুজের সাগরে ভাসিবো ২জনে হাটিব বৃষ্টি ভরা ছাদে!! 
‼️ The Eatalia ‼️
এমন সুন্দর একটা রেস্টুরেন্ট মিরপুর এর একমাত্র রুফ টপ এ সময় কাটাতে কার না ভালো লাগে!!
সময় কাটানোর জন্য এটাই বেস্ট জায়গা!! এখানে এসে যে কোন বয়সের মানুষই সময় কাটাতে পারবে!!
বিশ্বাস করবেন কিনা জানিনা কিন্তু এখানে আসলে মন পুরো সতেজ হয়ে যায়!!
 চারদিকের খোলা হাওয়া এবং সতেজ পরিবেশ মনটাকে ভালো করে তোলে
এছাড়াও তাদের খাবার মাশাল্লাহ অনেক ভালো 
ঠিকানা :- মিরপুর ১ নম্বর",0
"Time for steaks 🥩 
Sirloin Steak 9/10 🥩
Rump Steak 8.5/10 🥩
Mexican Rice 9/0  🍚
Potato wedges 10/10 🍟
Mashed potato 8.5/10  🥔
Tomatoes with Cheese 8/10 🍅🧀
Welcome Soup 9.5/10 (free) 🍲 🥣 
Cheese Sauce 10/10 (best) 🫕
Mushroom Sauce 8/10 
Hollandaise Sauce 9/10
Hot chilli 🌶 Sauce 4/10 (not spicy and nothing special)
Decoration 9/10
Environment 10/10
Service 10/10
Quality 10/10
Quantity 10/10 
Price High 
Highly recommend for the steak lovers 🥩
#lifestyle #lifestyleblogger #lifestylephotography
#lifestyleblog #lifestylemodel #lifestyleday
#lifestyledaybyrawkat #food #foodie #foodphotography
#foodblogger #foodstagram #foodstylist #foodpics #foodpic
#foodstyling #foodart #foodlove #steak #steaklover #sirloin
#sirloinsteak #rumpsteak #rump #steakdinner #steaklife
#foodreview #dhakarestaurants #foodreviewbyrawkat #foodvlogbyrawkat",0
"Done💯!!!😋😁😌 (22.04.2018)
The Crazyness is named : Chicken Cheese Delight (Worth it) 😌👌
In short : Double Happiness (Chicken Patty) stuffed with Cheese, enough Madness (Mayo)............
............ আর কি চাই ভাই!! 😌💓
Price: 180/= (Burger অনুযায়ী খুব ই কম Cz... অফার চলতেসে 🐸) Btw... Regular Price 280/=
Taste: 9.5/10 (বেশী দিলে পরে যদি অফার দেয়া বন্ধ করে দেয়.... 🐸)
Behaviour: Too much well convenient 😍 (আসলে বলবো কী.... Wi-fi er password টা না যাওয়ার সাথে সাথে তারাই নিজ থেকে দিয়ে দিসে.... 🙈)
Environment : আলহামদুলিল্লাহ!! এক কথায় Joss!!!😍 বৃষ্টিতে ভিজে অন্তত ভালো একটা জায়গায় ঠাই পেয়েছি......  Specially the live music was too much good 😍
Alhamdulillah
#Happy_Eating
#Satiesfied_Customer_of_Cheese_Bite 
Offer valid till 25.04.2018
You are gonna miss it at your own risk if u dont try it as i guess!!! 🙂",0
"Done💯!!!😋😁😌 (22.04.2018)
The Crazyness is named : Chicken Cheese Delight (Worth it) 😌👌
In short : Double Happiness (Chicken Patty) stuffed with Cheese, enough Madness (Mayo)............
............ আর কি চাই ভাই!! 😌💓
Price: 180/= (Burger অনুযায়ী খুব ই কম Cz... অফার চলতেসে 🐸) Btw... Regular Price 280/=
Taste: 9.5/10 (বেশী দিলে পরে যদি অফার দেয়া বন্ধ করে দেয়.... 🐸)
Behaviour: Too much well convenient 😍 (আসলে বলবো কী.... Wi-fi er password টা না যাওয়ার সাথে সাথে তারাই নিজ থেকে দিয়ে দিসে.... 🙈)
Environment : আলহামদুলিল্লাহ!! এক কথায় Joss!!!😍 বৃষ্টিতে ভিজে অন্তত ভালো একটা জায়গায় ঠাই পেয়েছি......  Specially the live music was too much good 😍
Alhamdulillah
#Happy_Eating
#Satiesfied_Customer_of_Cheese_Bite 
Offer valid till 25.04.2018
You are gonna miss it at your own risk if u dont try it as i guess!!! 🙂 — eating burgers with Istiak Farhan Siddique and Saraf Abdullah at Cheese Bite Malibagh.",0
"About De oregano offer :
১। বিরিয়ানি : এটাকে বিরিয়ানি বলার মানে কি?! খিচুড়ি ও বলা যায় না কারণ ডাল নাই। just হলুদ ভাত । 😑
২। মাটন : দুই চিমটি মাটন । তার এক চিমটি আবার হাড্ডি/চর্বি । 😑
৩। চিকেন : স্বাদহীন । এর চেয়ে ঢাবার মুরগী বেশি ভালো হয় ।
Overall বাজে experience. আনলিমিটেড পেট ভরে ভাত আর মুরগী খাইতে চাইলে যেতে পারেন । But I won't recommend.
(Sorry for bad picture quality. Coz প্রথমে review দেওয়ার কথা ভাবি নাই। খাইতে খাইতে মনে হইছে review না দিলে আরও অনেকে ঠকবেন ।)",0
"#possitive review
#সাধ্যের মধ্যে সবটুকু সুখ !
#ডাকপিয়ন 
চিঠির খবর
         আরতো আসে না ,
সময়ের বেড়াজালে বন্দী সবাই,
  মুঠোফোনেই চলছে সব বার্তা,
    যখন তখন চলছে কথা,
তবুও কেউ নেয় না মনের খোঁজ,,,,
তখনি ছুটে চলে যাই ডাকপিয়ন cafe& Restaurant এ পত্র মিতালীর টেবিলে......ওনাদের জায়গাটা একটু ছোটো কিন্তূ আমার কাছে ওনাদের প্লেসটা অনেক ইউনিক লেগেছে. যারা ছবি তুলতে ভালোবাসেন তাদের জন্য আশা করি  প্লেসটা অনেক ভালো হবে।
রেষ্টুরেন্ট টা নতুন তো তাই ওনাদের স্টাফ নেই রেস্টুরেন্ট এর owner খাবার সার্ভ করে।আমরা নিয়ে ছিলাম
Wonthon/_price:100 
Test:10/8
Thai soup1.1 /Price:90 
Test:10/9.5
Club Sandwich 🥪:/ Price:150
Test:10/8.5
 behavior:10/10
Place:10/9
Quantity:10/9
recommended! (Personal Opinion) ❤️
রেষ্টুরেন্ট এর ওনার অনেক kindy আর helpful বারবারই জিজ্ঞাস করছিলো কিছু লাগবে কিনা বা ঠিক আছে কিনা! ❤️
#Location:সেনা শপিং কমপ্লেক্স, ৬তলা....লিফ্ট এর ৫,
রেস্টুরেন্টের নাম ""ডাকপিয়ন""",0
"সরি -কেন?
-সরি বলতে বলসি?😡
- আচ্ছা সরি।
-সরি বললেই কি সব ঠিক হই যাবে?
- ********
- আচ্ছা তাহলে The Dining Lounge এ ১২০০/- ডিসকাউন্টের Sizzling Combo খাওয়া, আমাকে আর আমার বান্ধবীদের। 
- ল যাই 
➖➖➖➖➖➖➖➖➖➖➖
এ পর্যন্ত আমার দেখা বেস্ট কম্বো এই শহরের এইটা। স্যুপ অন্থন থেকে শুরু করে একদম মেইন কোর্স সিজলিং চিকেন। ৪ জনের এই কম্বোর প্রাইস ১২০০/- ডিসকাউন্টে ১২০০/-। জনপ্রতি মাত্র ৩০০/-। এক্সট্রা থাই ভেজিটেবল নিয়ে নিয়েছিলাম আলাদা পে করে।",0
"- সরি বল।
-কেন?
-সরি বলতে বলসি?😡
- আচ্ছা সরি।
-সরি বললেই কি সব ঠিক হই যাবে?
- ********
- আচ্ছা তাহলে The Dining Lounge এর সেট মেনু খাওয়া, সেট মেনু নাকি ওদের সেরা।
- ল যাই 
➖➖➖➖➖➖➖➖➖➖➖
কথা সত্য সেট মেনুর জন্য অসাধারণ এক প্লেস এই ডাইনিং লাউঞ্জ। খেয়েছি সেট মেনু বি, সি, এফ দাম যথাক্রমে ২৯৫/-, ২৭০/-, ২৮৫/- 
কারি আইটেম গুলো জব্বর। 
রাইসটা খেয়ে মজা পাইছি অন্যান্য জায়গা থেকে।",0
"#sausagefest - for ultimate Sausage Lovers 😉 
Get Two ""Sausage Burgers"" for FREE with every 10 inch ""Sausage Pizza"" 😃
Only at BDT 500/-
#nohiddencharge
Offer is valid till 5th July, 2019.
Location: 15/6, Block: C, Tajmahal Road, In between Bata and Sanjana Book Library, Mohammadpur, Dhaka-1207.
#sausagefest #sausagelovers #pizzalovers #pizza #burger #bogo #foodie #foodgeek",0
"""Cheapest Kebab in Kolkata | Only Rs 15 | মাএ ১৫ টাকায় কলকাতায় কাবাব | Street Food Kolkata | Vlog Boy
Full video :: https://youtu.be/yxOGFA2v_LY
কাবাবপ্রেমী বাঙালির জন্য সুখবর। খাস কলকাতার বুকে মাএ ১৫টাকায় পাওয়া যাচ্ছে চিকেন কাবাব। হরিয়ালী কাবাব, চিকেন শিক পকোরা, চিকেন লেগ ফ্রাই, তোপসে, লোটে, পমপ্রেট ফ্রাই সবই বেশ কম দাম বেহালার কাবাব হাউসে। 😍
Kabab House
It's located near Behala Adarshapally club. Landmark Laltur Khabar
Full address : 1/1 Nalapukur Lane, Behala, Kolkata 700034
Contact no 7003575712
Menu :
Chicken Items
••Chicken Sheek Pakora ₹10
••Chicken kebab ₹15
••Chicken Hariwali Kabab ₹20
••Chicken Wings ₹20
••Chicken  Leg Fry ₹40
••Chicken Leg Roasted ₹100
Fish Items
••Fish Finger ₹12
••Lote Fry ₹20
••Topse Fry ₹20
••Pomfret Fry ₹40
••Fish Butter Fry ₹40""",0
"Cheapest Rice Bowl In the History 
৪৯.৫টাকায় ভাতের গামলা সাথে মুরগী&সালাদ 
Buy1Get1 
💂‍♂️৬০টাকা রিকশা ভাড়া দিয়ে ৬০ফিট থেকে খেয়ে আসলাম ৫০টাকার রাইসবোল। রাইস চিকেন কোলেস্ল ভরপুর দিছিল, কিপটামি করে নাই। ২৯তারিখ পর্যন্ত অফার থাকবে। তবে পার্সেল আইনেন নাহ, তাইলে ২০টাকা জরিমানা দিতে হবে। 
🎲প্রাইসঃ ২টি রাইস বোল ৯৯টাকা। BOGO price 99tk but doesn't return 1tk 
🎯লোকেশনঃ The Real Dine, ছাপড়া মসজিদ, ৬০ফিট, মিরপুর। 
বিস্তারিতঃ Khadok E Shaan",0
"#সাইজ_ডাজেন্ট_মেটার_টেস্ট_ডাজ

গাছের ডালে বসে ছিল কাক
সিঙ্গাড়ার সাইজ দেখে আমিতো হতবাক!
ভ্যালেন্টাইনে ছেকা খেয়ে দিলাম গর্জন
সিঙ্গাড়া খেয়ে ১ কেজি বেড়ে গেল ওজন!

বাসায় ছিল বোনের জন্মদিন, কয়দিন ধরেই দেখতেছিলাম মানুষ খালি বড় বড় সিঙাড়া নিয়ে লাফাইতেছে!
ভ্যালেন্টাইনে এইবার খেলাম সেই লেভেলের ধরা.. 
ভাবলাম ধরাই যখন খাইছি, কি আছে আর জীবনে, 
এইবার সাহস করে দিয়ে দেই অর্ডার, Budget Baksho থেকে!

ওহ মাই গড, এইটা কি ছিল ভাই!
ওজন দিয়ে দেখলাম ১.২ কেজির উপর গিয়ে ডিজিট বালা বালা করে! 
আমার আম্মাতো হতবাক.. আব্বু দেখি হুহা করে হাসে।

সিঙ্গারা কেটে ফেলতেই ভিতর থেকে বের হয়ে আসলো সসেজ আলু, কলিজা, মাশরুম, চিকেন!
নগদে ছেকার কষ্ট ভুলে কব্জি ডুবিয়ে দিলাম হামলা!
আমাদের ৪ জনের শেষ করতে কষ্ট হয়ে গেল, পরে পাশের বাসায় ও দিয়ে আসলাম!

এক্স, তুমি যেখানেই থাকো, ভালো হয়ে যাও..
আর মনে রাখবা, সাইজ ডাজেন্ট মেটার, টেস্ট ডাজ!",0
